Beautiful Soup,Lxml,Regular expressions
4.545616149902344,0.8401699066162109,0.5212230682373047
4.5675671100616455,0.8442158699035645,0.5237691402435303
4.589468955993652,0.8482439517974854,0.5263490676879883
4.610682964324951,0.8522899150848389,0.5289011001586914
4.644056081771851,0.8562328815460205,0.5316140651702881
4.66499400138855,0.8603789806365967,0.5341730117797852
4.685503959655762,0.8645329475402832,0.5367209911346436
4.706264019012451,0.8687689304351807,0.5393280982971191
4.726984024047852,0.8727178573608398,0.5419449806213379
4.748341083526611,0.8767619132995605,0.5445630550384521
4.769351959228516,0.8808209896087646,0.5471689701080322
4.790688991546631,0.8847730159759521,0.5497250556945801
4.813724994659424,0.8888609409332275,0.5523221492767334
4.845266103744507,0.8927969932556152,0.5549640655517578
4.877393960952759,0.8969018459320068,0.5576560497283936
4.933309078216553,0.9009239673614502,0.560250997543335
4.975366115570068,0.9049148559570312,0.5628530979156494
5.025314092636108,0.9124689102172852,0.5655250549316406
5.056082010269165,0.9177868366241455,0.5681159496307373
5.078718185424805,0.922001838684082,0.5707080364227295
5.1000590324401855,0.9261488914489746,0.5732560157775879
5.123255968093872,0.930250883102417,0.5758669376373291
5.157649040222168,0.934492826461792,0.5784170627593994
5.180890083312988,0.9386239051818848,0.581024169921875
5.203979969024658,0.94268798828125,0.583611011505127
5.227705001831055,0.9467089176177979,0.5861570835113525
5.250543117523193,0.9507269859313965,0.5887429714202881
5.271867990493774,0.9551599025726318,0.5912909507751465
5.293866157531738,0.9625120162963867,0.593843936920166
5.3160669803619385,0.9670059680938721,0.5964550971984863
5.33922004699707,0.9712369441986084,0.6015591621398926
5.362519979476929,0.9754059314727783,0.6054160594940186
5.384575128555298,0.9793229103088379,0.6082589626312256
5.4070000648498535,0.9834690093994141,0.61102294921875
5.430016040802002,0.9875378608703613,0.6136770248413086
5.454636096954346,0.9914748668670654,0.6162409782409668
5.475492000579834,0.9989800453186035,0.6188011169433594
5.496186017990112,1.0036208629608154,0.621394157409668
5.517117977142334,1.0079238414764404,0.6239500045776367
5.540863037109375,1.0120179653167725,0.6265971660614014
5.562397003173828,1.0160410404205322,0.629155158996582
5.587537050247192,1.0200598239898682,0.6317110061645508
5.610404968261719,1.0241420269012451,0.63431715965271
5.6365110874176025,1.0281589031219482,0.636876106262207
5.6572980880737305,1.0321168899536133,0.6394860744476318
5.683058023452759,1.0361700057983398,0.6420400142669678
5.707653999328613,1.0401029586791992,0.644646167755127
5.72871994972229,1.0442559719085693,0.6472060680389404
5.750635147094727,1.0483129024505615,0.6498420238494873
5.771196126937866,1.0548279285430908,0.652475118637085
5.791774034500122,1.0591208934783936,0.6550970077514648
5.812253952026367,1.0635759830474854,0.657783031463623
5.836364030838013,1.075044870376587,0.6604430675506592
5.857465982437134,1.079150915145874,0.663038969039917
5.882840156555176,1.0830860137939453,0.6657459735870361
5.903553009033203,1.0871310234069824,0.6683039665222168
5.9280619621276855,1.0912539958953857,0.6709389686584473
5.949256181716919,1.09521484375,0.6735060214996338
5.96984601020813,1.0992929935455322,0.676110029220581
5.9904820919036865,1.1048438549041748,0.6786880493164062
6.011336088180542,1.10931396484375,0.6812379360198975
6.032170057296753,1.1134428977966309,0.6838650703430176
6.056421995162964,1.1174869537353516,0.6864180564880371
6.077207088470459,1.1215078830718994,0.6890261173248291
6.097859144210815,1.1254539489746094,0.6915810108184814
6.122986078262329,1.1294898986816406,0.6941390037536621
6.157870054244995,1.1334929466247559,0.6967520713806152
6.181046962738037,1.1375048160552979,0.6993110179901123
6.201852083206177,1.1415460109710693,0.7019219398498535
6.222612142562866,1.1456060409545898,0.7044801712036133
6.243616104125977,1.1495869159698486,0.7070939540863037
6.264348030090332,1.1535849571228027,0.7097079753875732
6.28519606590271,1.1576268672943115,0.7122600078582764
6.305852174758911,1.1616628170013428,0.71486496925354
6.328176975250244,1.1657018661499023,0.7174229621887207
6.356333017349243,1.169734001159668,0.7200231552124023
6.378756999969482,1.1737029552459717,0.7228469848632812
6.399302959442139,1.1777148246765137,0.7254199981689453
6.41965913772583,1.1817729473114014,0.7280199527740479
6.440442085266113,1.1858909130096436,0.730579137802124
6.460963010787964,1.191274881362915,0.733241081237793
6.481605052947998,1.1963388919830322,0.7357931137084961
6.50228214263916,1.200516939163208,0.7383410930633545
6.524428129196167,1.204521894454956,0.7410011291503906
6.549779176712036,1.2085189819335938,0.7435500621795654
6.574432134628296,1.2125170230865479,0.7461459636688232
6.596487045288086,1.216648817062378,0.7486920356750488
6.618201017379761,1.2207109928131104,0.7513670921325684
6.650264024734497,1.2246580123901367,0.7539169788360596
6.672155141830444,1.2287249565124512,0.7565340995788574
6.692922115325928,1.2327158451080322,0.7591021060943604
6.713494062423706,1.2367160320281982,0.7617321014404297
6.73544716835022,1.240731954574585,0.7643539905548096
6.756320953369141,1.244729995727539,0.766909122467041
6.77689003944397,1.2486839294433594,0.7695169448852539
6.797481060028076,1.252699851989746,0.7721071243286133
6.8180601596832275,1.256645917892456,0.7746541500091553
6.842375993728638,1.2606689929962158,0.777277946472168
6.863234996795654,1.2646799087524414,0.7798311710357666
6.883923053741455,1.2687418460845947,0.7824461460113525
6.90604305267334,1.2727198600769043,0.7849941253662109
6.926900148391724,1.2767248153686523,0.7875440120697021
6.94774603843689,1.280668020248413,0.7901480197906494
6.972835063934326,1.2846720218658447,0.7927031517028809
6.993446111679077,1.2886919975280762,0.7963719367980957
7.014069080352783,1.292651891708374,0.8094940185546875
7.0348169803619385,1.2966399192810059,0.8160700798034668
7.059762001037598,1.3006458282470703,0.8208770751953125
7.0852391719818115,1.3046019077301025,0.8236250877380371
7.108062028884888,1.3088359832763672,0.8263671398162842
7.128947973251343,1.3128700256347656,0.8317639827728271
7.163645029067993,1.3168888092041016,0.8355610370635986
7.185297966003418,1.320910930633545,0.83833909034729
7.206002950668335,1.3249199390411377,0.841055154800415
7.2265119552612305,1.3288559913635254,0.8437700271606445
7.247282981872559,1.3328590393066406,0.846325159072876
7.268154144287109,1.3368618488311768,0.8489511013031006
7.288534164428711,1.340803861618042,0.8515770435333252
7.310287952423096,1.3448078632354736,0.8542001247406006
7.330901145935059,1.3488030433654785,0.8568310737609863
7.351518154144287,1.3530528545379639,0.8594400882720947
7.372166156768799,1.357079029083252,0.8621039390563965
7.3959801197052,1.3610968589782715,0.8647310733795166
7.416483163833618,1.3650498390197754,0.867333173751831
7.4370810985565186,1.3691070079803467,0.8699450492858887
7.457751035690308,1.3730649948120117,0.8725090026855469
7.479982137680054,1.3770480155944824,0.8751220703125
7.500633001327515,1.3810620307922363,0.8776810169219971
7.521042108535767,1.385002851486206,0.8802831172943115
7.541926145553589,1.3890478610992432,0.8829231262207031
7.568444013595581,1.3930208683013916,0.8854770660400391
7.5905091762542725,1.3969719409942627,0.8880980014801025
7.61278510093689,1.400954008102417,0.8906500339508057
7.641271114349365,1.4049530029296875,0.8932461738586426
7.666933059692383,1.4089820384979248,0.8959560394287109
7.698987007141113,1.4131078720092773,0.8985130786895752
7.725717067718506,1.4171488285064697,0.9011189937591553
7.755270957946777,1.4211039543151855,0.9036741256713867
7.788362979888916,1.425088882446289,0.9063060283660889
7.819307088851929,1.4291210174560547,0.9088661670684814
7.843280076980591,1.4330718517303467,0.911419153213501
7.866079092025757,1.4370520114898682,0.914039134979248
7.887882947921753,1.4410438537597656,0.9165849685668945
7.909028053283691,1.445051908493042,0.919187068939209
7.931791067123413,1.4490549564361572,0.9217391014099121
7.952897071838379,1.4530229568481445,0.9243099689483643
7.974553108215332,1.45704984664917,0.9269580841064453
7.998110055923462,1.461082935333252,0.9295129776000977
8.019515037536621,1.4650218486785889,0.9321279525756836
8.04102110862732,1.4690220355987549,0.9346909523010254
8.06571102142334,1.473012924194336,0.9372971057891846
8.091308116912842,1.47694993019104,0.9398519992828369
8.1150381565094,1.480989933013916,0.9424021244049072
8.140066146850586,1.4850339889526367,0.9449970722198486
8.167680025100708,1.4889988899230957,0.9475500583648682
8.189121961593628,1.493016004562378,0.9501581192016602
8.210319995880127,1.49696683883667,0.9527080059051514
8.231357097625732,1.5009708404541016,0.9554779529571533
8.252449989318848,1.5049848556518555,0.9580881595611572
8.273995161056519,1.508991003036499,0.9606809616088867
8.295757055282593,1.5130398273468018,0.9632949829101562
8.318336963653564,1.5170259475708008,0.9659249782562256
8.34346318244934,1.521042823791504,0.9686040878295898
8.3662691116333,1.5250380039215088,0.9711630344390869
8.387959957122803,1.5290310382843018,0.9737639427185059
8.410773038864136,1.5329909324645996,0.9763269424438477
8.43201208114624,1.5370290279388428,0.9788789749145508
8.453119039535522,1.540971040725708,0.9815120697021484
8.475461959838867,1.544947862625122,0.9840590953826904
8.503221988677979,1.5489728450775146,0.9866881370544434
8.54632306098938,1.5529868602752686,0.989238977432251
8.572633028030396,1.5570008754730225,0.9918479919433594
8.60004711151123,1.5609970092773438,0.9943931102752686
8.630781173706055,1.5650339126586914,0.9969460964202881
8.669120073318481,1.5693299770355225,0.9996681213378906
8.712149143218994,1.581758975982666,1.0022251605987549
8.735160112380981,1.585927963256836,1.004857063293457
8.757776021957397,1.5913398265838623,1.0074219703674316
8.780168056488037,1.595268964767456,1.009979009628296
8.804556131362915,1.5993678569793701,1.0125830173492432
8.826178073883057,1.6034150123596191,1.0151309967041016
8.847782135009766,1.6113100051879883,1.0177299976348877
8.870639085769653,1.6158390045166016,1.0202760696411133
8.892279148101807,1.6200659275054932,1.0228681564331055
8.913409948348999,1.6241538524627686,1.0254161357879639
8.934518098831177,1.6281819343566895,1.027975082397461
8.955448150634766,1.6321418285369873,1.030635118484497
8.976653099060059,1.6361479759216309,1.0331931114196777
8.999706983566284,1.6401848793029785,1.0357911586761475
9.020596981048584,1.644148826599121,1.0383551120758057
9.041733980178833,1.6481568813323975,1.0409040451049805
9.064525127410889,1.6522090435028076,1.0435171127319336
9.088090181350708,1.6561830043792725,1.046267032623291
9.110803127288818,1.6602389812469482,1.048882007598877
9.131951093673706,1.6642429828643799,1.051440954208374
9.157551050186157,1.6681950092315674,1.0540480613708496
9.1820650100708,1.6723120212554932,1.0568900108337402
9.20354700088501,1.677130937576294,1.0596771240234375
9.224862098693848,1.6810920238494873,1.0623011589050293
9.248269081115723,1.6852078437805176,1.0648620128631592
9.269509077072144,1.6892218589782715,1.0675110816955566
9.290884017944336,1.6932268142700195,1.070444107055664
9.311944007873535,1.697221040725708,1.0730459690093994
9.334772109985352,1.7012720108032227,1.0756011009216309
9.355782985687256,1.705216884613037,1.0781581401824951
9.378482103347778,1.7092280387878418,1.0808131694793701
9.399156093597412,1.7132518291473389,1.0833749771118164
9.419921159744263,1.717331886291504,1.0859899520874023
9.440464973449707,1.7214229106903076,1.0885519981384277
9.461050033569336,1.7276828289031982,1.0913240909576416
9.481405973434448,1.7340798377990723,1.0938920974731445
9.501830101013184,1.738433837890625,1.096451997756958
9.522701025009155,1.7425520420074463,1.099142074584961
9.543151140213013,1.746534824371338,1.1017091274261475
9.565432071685791,1.7505519390106201,1.104405164718628
9.58840012550354,1.7545139789581299,1.1069669723510742
9.613759994506836,1.7585368156433105,1.1095819473266602
9.634502172470093,1.7625699043273926,1.1121430397033691
9.659626007080078,1.7665188312530518,1.114691972732544
9.682217121124268,1.7705910205841064,1.117305040359497
9.702877044677734,1.7746119499206543,1.1198570728302002
9.723615169525146,1.7785658836364746,1.122467041015625
9.745833158493042,1.7827098369598389,1.1250171661376953
9.76653504371643,1.7867028713226318,1.1275770664215088
9.78718900680542,1.7906508445739746,1.1301820278167725
9.807804107666016,1.7946348190307617,1.1327390670776367
9.828456163406372,1.7985799312591553,1.1353459358215332
9.848976135253906,1.8026118278503418,1.13789701461792
9.869343996047974,1.80662202835083,1.1405460834503174
9.889750957489014,1.8105828762054443,1.1431081295013428
9.91034197807312,1.8145990371704102,1.1456551551818848
9.936267137527466,1.8187189102172852,1.1482501029968262
9.956823110580444,1.8228449821472168,1.1508009433746338
9.977379083633423,1.826913833618164,1.153404951095581
9.997827053070068,1.8309910297393799,1.1559510231018066
10.018356084823608,1.834934949874878,1.1585049629211426
10.038814067840576,1.838939905166626,1.1611671447753906
10.059357166290283,1.8429570198059082,1.1637229919433594
10.08342695236206,1.8468899726867676,1.1663100719451904
10.108307123184204,1.8509199619293213,1.168915033340454
10.131724119186401,1.8549599647521973,1.1715500354766846
10.164863109588623,1.85890793800354,1.1741771697998047
10.190266132354736,1.8628878593444824,1.1767239570617676
10.211121082305908,1.866858959197998,1.179413080215454
10.23181414604187,1.8708019256591797,1.18196702003479
10.253226041793823,1.8748040199279785,1.1845991611480713
10.274225950241089,1.8788130283355713,1.1871471405029297
10.296192169189453,1.8828508853912354,1.189702033996582
10.319586038589478,1.8868439197540283,1.1923019886016846
10.341202974319458,1.8908028602600098,1.1948580741882324
10.363762140274048,1.894791841506958,1.1974470615386963
10.392971992492676,1.8987998962402344,1.2000031471252441
10.422785997390747,1.9027509689331055,1.2025859355926514
10.454813957214355,1.906770944595337,1.2051920890808105
10.481749057769775,1.9107089042663574,1.2077441215515137
10.508990049362183,1.9147310256958008,1.2103769779205322
10.5471830368042,1.9188318252563477,1.2129311561584473
10.580487966537476,1.9227888584136963,1.2155821323394775
10.605363130569458,1.926800012588501,1.2181410789489746
10.629862070083618,1.930992841720581,1.220700979232788
10.659404039382935,1.934938907623291,1.223304033279419
10.682077169418335,1.938946008682251,1.225856065750122
10.703284978866577,1.942976951599121,1.22849702835083
10.725283145904541,1.9469268321990967,1.2310571670532227
10.747761964797974,1.9509899616241455,1.2336671352386475
10.768742084503174,1.9549179077148438,1.2362239360809326
10.804212093353271,1.958935022354126,1.2387690544128418
10.825881004333496,1.9630239009857178,1.2413880825042725
10.847356081008911,1.9669649600982666,1.2439460754394531
10.87038516998291,1.9711768627166748,1.2465569972991943
10.89267897605896,1.9751849174499512,1.2491190433502197
10.913993120193481,1.979137897491455,1.2517399787902832
10.936444997787476,1.983125925064087,1.2542941570281982
10.957342147827148,1.9871339797973633,1.256850004196167
10.978090047836304,1.9911458492279053,1.2594611644744873
11.000355005264282,1.9951720237731934,1.262071132659912
11.021152019500732,1.9991118907928467,1.2646751403808594
11.042132139205933,2.0031239986419678,1.2672290802001953
11.062894105911255,2.0071349143981934,1.2697811126708984
11.08777403831482,2.011085033416748,1.2724449634552002
11.109615087509155,2.015079975128174,1.2751390933990479
11.13247299194336,2.0190999507904053,1.2777440547943115
11.158156156539917,2.023159980773926,1.280297040939331
11.181282043457031,2.0272648334503174,1.2829101085662842
11.20368504524231,2.0313329696655273,1.2854609489440918
11.224400043487549,2.035538911819458,1.2880141735076904
11.24897313117981,2.0395638942718506,1.2906241416931152
11.273702144622803,2.0435688495635986,1.293241024017334
11.298704147338867,2.0475728511810303,1.2960660457611084
11.321246147155762,2.0515809059143066,1.299118995666504
11.345174074172974,2.0555989742279053,1.3066091537475586
11.366356134414673,2.0595569610595703,1.3102400302886963
11.388533115386963,2.063572883605957,1.3134260177612305
11.409918069839478,2.067664861679077,1.3161520957946777
11.430596113204956,2.071682929992676,1.3188669681549072
11.451707124710083,2.082857847213745,1.3215751647949219
11.472323179244995,2.089923858642578,1.324126958847046
11.498816967010498,2.09425687789917,1.3267991542816162
11.52034616470337,2.09865403175354,1.329355001449585
11.54347014427185,2.103097915649414,1.331974983215332
11.564495086669922,2.107805013656616,1.3345260620117188
11.590621948242188,2.1123099327087402,1.3370931148529053
11.614463090896606,2.1170339584350586,1.3398041725158691
11.636130094528198,2.1214988231658936,1.3423709869384766
11.664319038391113,2.1258819103240967,1.3449759483337402
11.690243005752563,2.1310038566589355,1.3475329875946045
11.718532085418701,2.1355128288269043,1.3501780033111572
11.743332147598267,2.1399998664855957,1.3527469635009766
11.766149997711182,2.144351005554199,1.3553581237792969
11.786813020706177,2.1487159729003906,1.3579940795898438
11.809257984161377,2.153026819229126,1.3605411052703857
11.829638957977295,2.1572799682617188,1.3631529808044434
11.850028991699219,2.1616549491882324,1.3657710552215576
11.870942115783691,2.166126012802124,1.3683371543884277
11.891436100006104,2.170464038848877,1.3709571361541748
11.913374185562134,2.174855947494507,1.3735721111297607
11.934466123580933,2.179309844970703,1.3762171268463135
11.9548180103302,2.183745861053467,1.378782033920288
11.976997137069702,2.1881659030914307,1.3814380168914795
11.997411012649536,2.1925268173217773,1.3839969635009766
12.017842054367065,2.1969478130340576,1.3866090774536133
12.038362979888916,2.201436996459961,1.389173984527588
12.058665990829468,2.2057738304138184,1.3917300701141357
12.079355955123901,2.210214853286743,1.3944799900054932
12.103965997695923,2.214589834213257,1.3970370292663574
12.12910509109497,2.218940019607544,1.3996670246124268
12.149500131607056,2.223254919052124,1.4022209644317627
12.187410116195679,2.2276949882507324,1.4048490524291992
12.208899974822998,2.232219934463501,1.407400131225586
12.229429006576538,2.2367570400238037,1.4099631309509277
12.250064134597778,2.241238832473755,1.412574052810669
12.271021127700806,2.245689868927002,1.4151411056518555
12.291866064071655,2.250169038772583,1.4177839756011963
12.312638998031616,2.2546138763427734,1.4203729629516602
12.333661079406738,2.2589809894561768,1.4230520725250244
12.354201078414917,2.2634289264678955,1.4256761074066162
12.377093076705933,2.267936944961548,1.4282269477844238
12.397544145584106,2.2724509239196777,1.4308381080627441
12.422225952148438,2.276947021484375,1.4333879947662354
12.442851066589355,2.28131103515625,1.435953140258789
12.46325397491455,2.285533905029297,1.438542127609253
12.484107971191406,2.2897849082946777,1.4411041736602783
12.504664182662964,2.2953009605407715,1.4437370300292969
12.525141954421997,2.2998199462890625,1.4463520050048828
12.54740595817566,2.30433988571167,1.4489719867706299
12.567852973937988,2.3083789348602295,1.4515380859375
12.590749025344849,2.3132379055023193,1.454092025756836
12.616481065750122,2.3177309036254883,1.4567301273345947
12.637551069259644,2.322237014770508,1.4592831134796143
12.664690971374512,2.326859951019287,1.4619879722595215
12.68771505355835,2.331270933151245,1.4645600318908691
12.708477973937988,2.3362789154052734,1.4671850204467773
12.729017972946167,2.340441942214966,1.4698209762573242
